data/Q2/before_3, 000015, 317, 321, SHVR, 23, 20, 1.150000, ZIC, 0, 20, 0.000000, ZIP, 74, 20, 3.700000, 
data/Q2/before_3, 000016, 317, 319, SHVR, 83, 20, 4.150000, ZIC, 0, 20, 0.000000, ZIP, 74, 20, 3.700000, 
data/Q2/before_3, 000016, 316, 319, SHVR, 126, 20, 6.300000, ZIC, 0, 20, 0.000000, ZIP, 74, 20, 3.700000, 
data/Q2/before_3, 000016, 314, 319, SHVR, 167, 20, 8.350000, ZIC, 68, 20, 3.400000, ZIP, 74, 20, 3.700000, 
data/Q2/before_3, 000016, 313, 317, SHVR, 167, 20, 8.350000, ZIC, 68, 20, 3.400000, ZIP, 162, 20, 8.100000, 
data/Q2/before_3, 000016, 313, 315, SHVR, 212, 20, 10.600000, ZIC, 68, 20, 3.400000, ZIP, 162, 20, 8.100000, 
data/Q2/before_3, 000017, 311, 314, SHVR, 228, 20, 11.400000, ZIC, 101, 20, 5.050000, ZIP, 162, 20, 8.100000, 
data/Q2/before_3, 000017, 311, 313, SHVR, 228, 20, 11.400000, ZIC, 122, 20, 6.100000, ZIP, 222, 20, 11.100000, 
data/Q2/before_3, 000017, 309, 313, SHVR, 234, 20, 11.700000, ZIC, 122, 20, 6.100000, ZIP, 225, 20, 11.250000, 
data/Q2/before_3, 000017, 309, 312, SHVR, 297, 20, 14.850000, ZIC, 122, 20, 6.100000, ZIP, 262, 20, 13.100000, 
data/Q2/before_3, 000017, 304, 312, SHVR, 297, 20, 14.850000, ZIC, 223, 20, 11.150000, ZIP, 262, 20, 13.100000, 
data/Q2/before_3, 000018, 304, 310, SHVR, 297, 20, 14.850000, ZIC, 297, 20, 14.850000, ZIP, 294, 20, 14.700000, 
data/Q2/before_3, 000018, 300, 311, SHVR, 369, 20, 18.450000, ZIC, 326, 20, 16.300000, ZIP, 294, 20, 14.700000, 
data/Q2/before_3, 000019, 300, 306, SHVR, 451, 20, 22.550000, ZIC, 389, 20, 19.450000, ZIP, 294, 20, 14.700000, 
data/Q2/before_3, 000019, 300, 310, SHVR, 451, 20, 22.550000, ZIC, 456, 20, 22.800000, ZIP, 336, 20, 16.800000, 
data/Q2/before_3, 000019, 300, 310, SHVR, 451, 20, 22.550000, ZIC, 547, 20, 27.350000, ZIP, 341, 20, 17.050000, 
data/Q2/before_3, 000021, 300, 307, SHVR, 451, 20, 22.550000, ZIC, 587, 20, 29.350000, ZIP, 343, 20, 17.150000, 
data/Q2/before_3, 000026, 299, 306, SHVR, 451, 20, 22.550000, ZIC, 627, 20, 31.350000, ZIP, 370, 20, 18.500000, 
data/Q2/before_3, 000027, 299, 318, SHVR, 451, 20, 22.550000, ZIC, 678, 20, 33.900000, ZIP, 418, 20, 20.900000, 
data/Q2/before_3, 000030, 300, 302, SHVR, 539, 20, 26.950000, ZIC, 678, 20, 33.900000, ZIP, 418, 20, 20.900000, 
data/Q2/before_3, 000030, 299, 301, SHVR, 607, 20, 30.350000, ZIC, 678, 20, 33.900000, ZIP, 433, 20, 21.650000, 
data/Q2/before_3, 000030, 300, 302, SHVR, 743, 20, 37.150000, ZIC, 678, 20, 33.900000, ZIP, 433, 20, 21.650000, 
data/Q2/before_3, 000030, 301, 302, SHVR, 743, 20, 37.150000, ZIC, 702, 20, 35.100000, ZIP, 477, 20, 23.850000, 
data/Q2/before_3, 000030, 300, 302, SHVR, 786, 20, 39.300000, ZIC, 774, 20, 38.700000, ZIP, 477, 20, 23.850000, 
data/Q2/before_3, 000030, 300, 303, SHVR, 795, 20, 39.750000, ZIC, 774, 20, 38.700000, ZIP, 515, 20, 25.750000, 
data/Q2/before_3, 000031, 301, 303, SHVR, 811, 20, 40.550000, ZIC, 859, 20, 42.950000, ZIP, 515, 20, 25.750000, 
data/Q2/before_3, 000031, 301, 306, SHVR, 811, 20, 40.550000, ZIC, 925, 20, 46.250000, ZIP, 591, 20, 29.550000, 
data/Q2/before_3, 000031, 302, 308, SHVR, 839, 20, 41.950000, ZIC, 966, 20, 48.300000, ZIP, 591, 20, 29.550000, 
data/Q2/before_3, 000032, 301, 304, SHVR, 897, 20, 44.850000, ZIC, 966, 20, 48.300000, ZIP, 591, 20, 29.550000, 
data/Q2/before_3, 000032, 301, 304, SHVR, 897, 20, 44.850000, ZIC, 1004, 20, 50.200000, ZIP, 614, 20, 30.700000, 
data/Q2/before_3, 000032, 302, 304, SHVR, 902, 20, 45.100000, ZIC, 1062, 20, 53.100000, ZIP, 614, 20, 30.700000, 
data/Q2/before_3, 000032, 303, 305, SHVR, 907, 20, 45.350000, ZIC, 1062, 20, 53.100000, ZIP, 633, 20, 31.650000, 
