Trd, 000015.050, 315
Trd, 000015.150, 269
Trd, 000015.433, 282
Trd, 000015.483, 282
Trd, 000015.950, 302
Trd, 000016.283, 301
Trd, 000016.400, 295
Trd, 000016.683, 296
Trd, 000016.767, 299
Trd, 000016.983, 299
Trd, 000017.100, 300
Trd, 000017.550, 299
Trd, 000017.700, 300
Trd, 000018.017, 300
Trd, 000018.650, 299
Trd, 000021.450, 298
Trd, 000022.000, 302
Trd, 000023.100, 303
Trd, 000030.450, 300
Trd, 000030.767, 300
Trd, 000030.783, 301
Trd, 000031.033, 300
Trd, 000031.267, 301
Trd, 000031.417, 301
Trd, 000031.533, 299
Trd, 000031.633, 299
Trd, 000032.000, 300
Trd, 000032.150, 300
Trd, 000032.700, 301
Trd, 000032.783, 300
Trd, 000032.900, 300
Trd, 000033.517, 301
Trd, 000033.933, 300
Trd, 000036.500, 301
Trd, 000036.583, 300
Trd, 000037.500, 299
Trd, 000045.150, 300
Trd, 000045.417, 328
Trd, 000045.567, 319
Trd, 000045.700, 322
Trd, 000045.783, 306
Trd, 000045.883, 334
Trd, 000046.300, 320
Trd, 000046.483, 320
Trd, 000046.517, 321
Trd, 000046.867, 324
Trd, 000046.917, 323
Trd, 000047.200, 322
Trd, 000047.767, 323
Trd, 000048.017, 322
Trd, 000048.200, 324
Trd, 000048.900, 321
Trd, 000049.400, 317
Trd, 000050.000, 317
Trd, 000052.467, 316
Trd, 000060.500, 315
Trd, 000060.700, 315
Trd, 000060.833, 314
Trd, 000060.917, 313
Trd, 000061.033, 312
Trd, 000061.067, 314
Trd, 000061.417, 313
Trd, 000061.550, 312
Trd, 000061.617, 312
Trd, 000061.883, 312
Trd, 000062.817, 312
Trd, 000063.183, 311
Trd, 000063.950, 313
Trd, 000065.033, 310.0
Trd, 000065.483, 310
Trd, 000065.883, 311
Trd, 000066.300, 309
Trd, 000068.317, 310
Trd, 000068.400, 309
Trd, 000075.200, 308
Trd, 000075.233, 320
Trd, 000075.417, 327
Trd, 000075.567, 309
Trd, 000075.900, 311
Trd, 000075.933, 310.0
Trd, 000076.100, 311
Trd, 000076.183, 311.0
Trd, 000076.433, 311.0
Trd, 000076.483, 312
Trd, 000076.700, 313
Trd, 000077.017, 312
Trd, 000077.350, 310
Trd, 000077.783, 309.0
Trd, 000078.650, 310
Trd, 000079.733, 309
Trd, 000080.333, 310
Trd, 000081.600, 309
Trd, 000083.033, 309
Trd, 000090.333, 238
Trd, 000090.500, 280
Trd, 000091.017, 292
Trd, 000091.267, 293
Trd, 000091.317, 294
Trd, 000091.417, 293
Trd, 000091.650, 293
Trd, 000091.750, 294
Trd, 000092.133, 294
Trd, 000092.200, 293
Trd, 000092.483, 294
Trd, 000093.150, 292
Trd, 000093.950, 292
Trd, 000094.100, 293
Trd, 000094.117, 295
Trd, 000094.317, 303
Trd, 000095.833, 297
Trd, 000095.917, 297
Trd, 000095.950, 295
Trd, 000096.817, 309.0
Trd, 000101.533, 320
Trd, 000105.267, 301
Trd, 000105.567, 330
Trd, 000105.967, 333
Trd, 000106.183, 321
Trd, 000106.867, 323
Trd, 000106.917, 323
Trd, 000107.100, 322
Trd, 000107.117, 321
Trd, 000107.367, 320
Trd, 000107.567, 320
Trd, 000107.950, 320
Trd, 000108.383, 318
Trd, 000108.667, 317
Trd, 000110.367, 309
Trd, 000110.450, 310
Trd, 000111.917, 311
Trd, 000115.050, 309
Trd, 000116.050, 307.0
Trd, 000117.683, 308
Trd, 000120.367, 307
Trd, 000120.533, 308
Trd, 000120.583, 313
Trd, 000120.750, 312
Trd, 000120.850, 313
Trd, 000121.017, 312
Trd, 000121.067, 311
Trd, 000121.133, 312
Trd, 000121.367, 312
Trd, 000121.433, 313
Trd, 000122.550, 310
Trd, 000123.117, 310
Trd, 000123.583, 310
Trd, 000124.900, 307
Trd, 000124.983, 312
Trd, 000126.367, 311
Trd, 000126.633, 316
Trd, 000126.933, 307.0
Trd, 000127.433, 325.0
Trd, 000128.133, 306
Trd, 000128.817, 336
Trd, 000130.067, 305
Trd, 000130.300, 302
Trd, 000135.383, 303
Trd, 000135.733, 309
Trd, 000135.833, 309
Trd, 000135.967, 308
Trd, 000136.000, 309
Trd, 000136.267, 307
Trd, 000136.450, 308
Trd, 000136.567, 308.0
Trd, 000136.583, 309.0
Trd, 000136.600, 307
Trd, 000137.133, 308
Trd, 000137.433, 308
Trd, 000137.817, 308
Trd, 000138.150, 306
Trd, 000139.250, 306
Trd, 000139.500, 305
Trd, 000139.667, 308
Trd, 000141.433, 307
Trd, 000143.250, 303
Trd, 000149.850, 308
Trd, 000150.433, 303
Trd, 000150.567, 302
Trd, 000150.917, 301
Trd, 000150.967, 301
Trd, 000151.300, 302
Trd, 000151.350, 303
Trd, 000151.400, 301
Trd, 000151.700, 303
Trd, 000151.967, 302
Trd, 000151.983, 303
Trd, 000152.083, 302
Trd, 000152.167, 299
Trd, 000153.050, 300
Trd, 000153.383, 300
Trd, 000153.800, 300
Trd, 000153.933, 297
Trd, 000154.533, 303
Trd, 000155.317, 303
Trd, 000158.700, 302
Trd, 000158.717, 307.0
Trd, 000162.767, 316
Trd, 000165.650, 299
Trd, 000165.900, 306
Trd, 000166.033, 308
Trd, 000166.100, 308
Trd, 000166.250, 307
Trd, 000166.317, 306
Trd, 000166.367, 307
Trd, 000166.467, 307
Trd, 000166.483, 306
Trd, 000166.700, 305
Trd, 000167.017, 304
Trd, 000167.450, 305
Trd, 000167.517, 305
Trd, 000167.650, 306
Trd, 000168.567, 304
Trd, 000169.083, 304
Trd, 000169.267, 303
Trd, 000169.350, 305
Trd, 000171.083, 303
Trd, 000171.217, 320.0
Trd, 000173.283, 319
Trd, 000175.683, 312
Trd, 000179.700, 297
Trd, 000180.650, 302
Trd, 000180.717, 303
Trd, 000180.733, 302
Trd, 000180.967, 304
Trd, 000181.083, 303
Trd, 000181.117, 302
Trd, 000181.333, 303
Trd, 000181.583, 301
Trd, 000181.617, 302
Trd, 000181.817, 303
Trd, 000182.467, 302
Trd, 000182.950, 303
Trd, 000183.533, 304
Trd, 000184.983, 303
Trd, 000185.400, 303
Trd, 000185.583, 304
Trd, 000185.600, 304
Trd, 000186.167, 302
Trd, 000187.200, 309.0
Trd, 000190.300, 304
Trd, 000191.750, 315
Trd, 000195.367, 291
Trd, 000195.650, 261
Trd, 000195.717, 286
Trd, 000195.867, 268
Trd, 000196.100, 267
Trd, 000196.200, 268
Trd, 000196.683, 265
Trd, 000196.817, 266
Trd, 000196.850, 266
Trd, 000196.967, 267
Trd, 000197.033, 274
Trd, 000197.333, 269
Trd, 000197.417, 274
Trd, 000198.817, 277
Trd, 000199.133, 287.0
Trd, 000199.833, 295.0
Trd, 000201.833, 301
Trd, 000202.067, 303
Trd, 000202.267, 305.0
Trd, 000206.617, 320
Trd, 000210.483, 320
Trd, 000210.550, 340
Trd, 000210.700, 330
Trd, 000211.383, 322
Trd, 000211.500, 321
Trd, 000211.667, 321
Trd, 000211.883, 320
Trd, 000212.017, 320
Trd, 000212.300, 319
Trd, 000213.050, 317
Trd, 000213.133, 316
Trd, 000213.417, 318
Trd, 000213.667, 315
Trd, 000214.317, 318
Trd, 000214.750, 318
Trd, 000215.250, 318
Trd, 000215.650, 312
Trd, 000216.233, 310.0
Trd, 000217.950, 316
Trd, 000218.517, 306
Trd, 000218.833, 298
Trd, 000225.467, 310
Trd, 000225.833, 310
Trd, 000226.000, 310
Trd, 000226.117, 309
Trd, 000226.250, 308
Trd, 000226.333, 308.0
Trd, 000226.350, 306
Trd, 000226.933, 307
Trd, 000227.617, 306
Trd, 000227.850, 306
Trd, 000227.883, 305
Trd, 000229.017, 304
Trd, 000229.833, 305
Trd, 000230.117, 306
Trd, 000230.250, 303
Trd, 000231.600, 306
Trd, 000232.533, 303
Trd, 000233.317, 306
Trd, 000238.533, 307
Trd, 000238.667, 308
Trd, 000240.600, 304
Trd, 000240.633, 303
Trd, 000241.217, 303
Trd, 000241.267, 303
Trd, 000241.350, 304
Trd, 000241.433, 306
Trd, 000241.467, 304
Trd, 000241.933, 305
Trd, 000242.350, 304
Trd, 000242.433, 304
Trd, 000242.833, 303
Trd, 000243.033, 304
Trd, 000243.050, 307
Trd, 000243.200, 305
Trd, 000243.250, 307
Trd, 000245.083, 306
Trd, 000247.133, 304
Trd, 000248.233, 302
Trd, 000255.533, 308
Trd, 000256.233, 308
Trd, 000256.333, 307
Trd, 000256.517, 305
Trd, 000256.567, 304
Trd, 000256.783, 304
Trd, 000257.067, 303
Trd, 000257.317, 302
Trd, 000257.350, 303
Trd, 000257.717, 303
Trd, 000258.050, 303
Trd, 000258.500, 303
Trd, 000259.350, 304
Trd, 000260.850, 303
Trd, 000261.367, 302
Trd, 000261.450, 304
Trd, 000262.450, 305
Trd, 000262.717, 305
Trd, 000263.267, 300
Trd, 000264.017, 300
Trd, 000270.533, 302
Trd, 000270.567, 303
Trd, 000270.683, 307
Trd, 000270.800, 310
Trd, 000271.283, 309
Trd, 000271.333, 309
Trd, 000271.517, 308
Trd, 000271.650, 308
Trd, 000271.683, 307
Trd, 000272.317, 307
Trd, 000272.533, 306
Trd, 000272.750, 305
Trd, 000272.783, 306
Trd, 000273.233, 306
Trd, 000273.967, 306
Trd, 000275.483, 305
Trd, 000277.133, 304
Trd, 000277.150, 306
Trd, 000280.717, 315
Trd, 000282.050, 302
Trd, 000285.517, 298
Trd, 000285.567, 296
Trd, 000285.617, 297
Trd, 000286.033, 296
Trd, 000286.067, 295
Trd, 000286.300, 294
Trd, 000286.467, 295
Trd, 000286.650, 296
Trd, 000287.250, 299
Trd, 000287.300, 296
Trd, 000288.533, 304
Trd, 000288.650, 303
Trd, 000288.983, 301
Trd, 000289.150, 301
Trd, 000289.250, 304
Trd, 000289.400, 306
Trd, 000290.733, 302
Trd, 000291.083, 306
Trd, 000292.150, 307
Trd, 000292.300, 307.0
Trd, 000293.000, 315
Trd, 000294.733, 325.0
