Trd, 000015.100, 299
Trd, 000015.133, 299
Trd, 000015.267, 301
Trd, 000015.317, 302
Trd, 000015.417, 318.0
Trd, 000015.533, 302
Trd, 000015.650, 319.0
Trd, 000015.833, 319.0
Trd, 000015.917, 302
Trd, 000016.050, 320.0
Trd, 000016.283, 339.0
Trd, 000017.067, 335
Trd, 000017.417, 335
Trd, 000017.850, 338.0
Trd, 000017.900, 337
Trd, 000017.917, 340.0
Trd, 000019.083, 339
Trd, 000019.133, 337
Trd, 000022.100, 338
Trd, 000023.367, 336
Trd, 000023.683, 336
Trd, 000023.833, 338
Trd, 000030.183, 335
Trd, 000030.417, 338
Trd, 000030.483, 338
Trd, 000030.517, 335
Trd, 000030.883, 336
Trd, 000031.117, 336
Trd, 000031.483, 336
Trd, 000031.500, 335
Trd, 000031.583, 337
Trd, 000032.017, 335
Trd, 000032.183, 338
Trd, 000032.617, 335
Trd, 000033.083, 337
Trd, 000033.750, 336
Trd, 000033.867, 335
Trd, 000034.333, 336
Trd, 000034.600, 344.0
Trd, 000036.050, 341
Trd, 000037.433, 335
Trd, 000038.000, 334
Trd, 000039.967, 334
Trd, 000041.133, 357.0
Trd, 000044.350, 335
Trd, 000045.217, 314
Trd, 000045.333, 305
Trd, 000045.500, 364
Trd, 000045.667, 332
Trd, 000046.017, 331
Trd, 000046.067, 332
Trd, 000046.317, 332
Trd, 000046.350, 332
Trd, 000046.700, 332
Trd, 000046.950, 331
Trd, 000047.033, 331
Trd, 000047.250, 330.0
Trd, 000047.633, 329
Trd, 000047.733, 330
Trd, 000047.900, 334
Trd, 000047.983, 334
Trd, 000048.267, 334
Trd, 000048.700, 337
Trd, 000049.117, 341.0
Trd, 000049.650, 332
Trd, 000050.667, 332
Trd, 000051.900, 329
Trd, 000053.967, 355.0
Trd, 000060.183, 339
Trd, 000060.300, 372
Trd, 000060.467, 369
Trd, 000060.650, 357
Trd, 000060.850, 354.0
Trd, 000060.933, 354.0
Trd, 000061.083, 353.0
Trd, 000061.350, 351
Trd, 000061.583, 352
Trd, 000061.800, 352
Trd, 000061.917, 351
Trd, 000061.967, 350
Trd, 000062.583, 350
Trd, 000062.950, 347
Trd, 000063.050, 346
Trd, 000063.067, 346
Trd, 000063.433, 339
Trd, 000063.817, 346
Trd, 000067.300, 341
Trd, 000067.567, 334
Trd, 000069.867, 337
Trd, 000069.900, 332
Trd, 000073.383, 338
Trd, 000075.217, 326
Trd, 000075.417, 401
Trd, 000075.467, 336
Trd, 000075.567, 375
Trd, 000075.817, 345
Trd, 000075.917, 345
Trd, 000075.983, 345
Trd, 000076.367, 345
Trd, 000076.417, 346
Trd, 000076.433, 341
Trd, 000077.517, 343
Trd, 000077.567, 334
Trd, 000078.500, 338
Trd, 000079.050, 339
Trd, 000079.117, 341
Trd, 000079.417, 339
Trd, 000080.617, 338
Trd, 000080.933, 339
Trd, 000081.500, 340
Trd, 000082.750, 339
Trd, 000083.867, 342
Trd, 000088.667, 339
Trd, 000090.233, 396
Trd, 000090.317, 351
Trd, 000090.383, 326
Trd, 000090.750, 311
Trd, 000090.833, 311
Trd, 000090.917, 302
Trd, 000090.933, 312
Trd, 000091.300, 334
Trd, 000091.617, 336.0
Trd, 000092.067, 336.0
Trd, 000092.400, 335
Trd, 000092.450, 334
Trd, 000092.683, 335
Trd, 000092.783, 334
Trd, 000092.817, 333
Trd, 000093.150, 333
Trd, 000093.433, 334.0
Trd, 000093.967, 334
Trd, 000094.500, 334
Trd, 000094.650, 338
Trd, 000095.017, 333
Trd, 000098.800, 340.0
Trd, 000105.383, 422
Trd, 000105.417, 348
Trd, 000105.867, 358
Trd, 000105.883, 357
Trd, 000106.050, 355
Trd, 000106.383, 354
Trd, 000106.517, 355
Trd, 000106.617, 353
Trd, 000106.767, 355
Trd, 000106.850, 355
Trd, 000107.167, 353
Trd, 000107.450, 353
Trd, 000107.800, 353
Trd, 000107.983, 355
Trd, 000108.233, 352
Trd, 000108.450, 350
Trd, 000108.767, 351
Trd, 000110.933, 353
Trd, 000111.950, 351
Trd, 000120.500, 349
Trd, 000120.567, 349
Trd, 000120.583, 350
Trd, 000120.817, 349
Trd, 000120.933, 349
Trd, 000120.967, 348
Trd, 000121.033, 349
Trd, 000121.217, 349
Trd, 000121.383, 350
Trd, 000121.450, 347
Trd, 000121.483, 346
Trd, 000121.967, 347
Trd, 000122.000, 346
Trd, 000122.317, 345
Trd, 000122.517, 346
Trd, 000123.767, 343
Trd, 000123.800, 342
Trd, 000123.833, 344
Trd, 000126.183, 344
Trd, 000126.233, 355.0
Trd, 000126.783, 341
Trd, 000130.650, 340
Trd, 000131.900, 333
Trd, 000135.550, 337
Trd, 000135.617, 336
Trd, 000135.633, 337
Trd, 000135.650, 338
Trd, 000136.017, 337
Trd, 000136.200, 336
Trd, 000136.283, 336
Trd, 000136.400, 335
Trd, 000136.517, 337
Trd, 000136.633, 334
Trd, 000136.900, 324
Trd, 000137.883, 328
Trd, 000138.300, 328
Trd, 000138.550, 329
Trd, 000138.700, 329
Trd, 000138.767, 327
Trd, 000139.150, 329
Trd, 000139.567, 333
Trd, 000139.783, 333
Trd, 000142.100, 329
Trd, 000142.200, 331
Trd, 000146.817, 338.0
Trd, 000150.383, 333
Trd, 000150.733, 330
Trd, 000150.750, 329
Trd, 000150.933, 326
Trd, 000151.000, 319
Trd, 000151.100, 328
Trd, 000151.433, 328
Trd, 000151.500, 329
Trd, 000151.600, 332
Trd, 000151.833, 324
Trd, 000151.933, 324
Trd, 000152.317, 328
Trd, 000152.333, 331
Trd, 000153.033, 330
Trd, 000153.167, 334
Trd, 000153.350, 331
Trd, 000154.133, 335
Trd, 000154.267, 335
Trd, 000154.600, 336
Trd, 000155.350, 341.0
Trd, 000156.167, 348
Trd, 000156.800, 334
Trd, 000157.717, 332
Trd, 000164.617, 357.0
Trd, 000165.400, 324
Trd, 000165.467, 324
Trd, 000165.550, 325
Trd, 000165.833, 335
Trd, 000165.867, 335
Trd, 000166.017, 328
Trd, 000166.133, 331
Trd, 000166.183, 328
Trd, 000166.533, 331
Trd, 000166.617, 331
Trd, 000166.800, 330
Trd, 000167.217, 329
Trd, 000167.500, 329
Trd, 000167.767, 328.0
Trd, 000168.167, 328
Trd, 000168.283, 330
Trd, 000169.233, 331
Trd, 000170.500, 333
Trd, 000173.333, 333
Trd, 000176.133, 341.0
Trd, 000179.550, 356.0
Trd, 000180.350, 343
Trd, 000180.550, 343
Trd, 000180.617, 342
Trd, 000180.800, 326.0
Trd, 000181.350, 329
Trd, 000181.600, 327
Trd, 000181.833, 328
Trd, 000182.250, 327
Trd, 000182.517, 327
Trd, 000182.600, 328
Trd, 000182.617, 327
Trd, 000183.083, 327
Trd, 000183.500, 326
Trd, 000183.817, 327
Trd, 000184.200, 326
Trd, 000184.700, 327
Trd, 000184.800, 330
Trd, 000186.083, 337
Trd, 000186.267, 341.0
Trd, 000187.000, 325
Trd, 000187.300, 356.0
Trd, 000187.500, 348
Trd, 000192.667, 332
Trd, 000195.067, 325
Trd, 000195.417, 288
Trd, 000195.483, 262
Trd, 000195.567, 252
Trd, 000195.667, 253
Trd, 000195.983, 246
Trd, 000196.317, 247
Trd, 000196.600, 256.0
Trd, 000196.733, 270.0
Trd, 000197.867, 274.0
Trd, 000198.017, 277.0
Trd, 000198.133, 305.0
Trd, 000198.433, 317
Trd, 000199.350, 319.0
Trd, 000200.433, 320
Trd, 000200.517, 318
Trd, 000200.950, 328
Trd, 000201.383, 331
Trd, 000202.833, 338
Trd, 000203.200, 338
Trd, 000203.833, 338
Trd, 000207.033, 342.0
Trd, 000207.550, 342
Trd, 000207.600, 355.0
Trd, 000208.150, 337
Trd, 000210.600, 350
Trd, 000210.783, 339
Trd, 000210.800, 338
Trd, 000210.983, 341
Trd, 000211.050, 343
Trd, 000211.183, 342
Trd, 000211.400, 341
Trd, 000211.917, 340
Trd, 000211.983, 341
Trd, 000212.117, 339
Trd, 000212.217, 338
Trd, 000212.350, 337
Trd, 000212.533, 339
Trd, 000213.067, 338
Trd, 000213.533, 337
Trd, 000213.983, 335
Trd, 000214.100, 336
Trd, 000214.733, 336
Trd, 000216.167, 331
Trd, 000216.533, 337
Trd, 000219.333, 339
Trd, 000225.450, 415
Trd, 000225.767, 333
Trd, 000226.133, 334
Trd, 000226.150, 337
Trd, 000226.567, 344
Trd, 000226.600, 343
Trd, 000226.633, 344
Trd, 000227.033, 342
Trd, 000227.400, 343
Trd, 000227.667, 343
Trd, 000227.867, 344
Trd, 000227.950, 343
Trd, 000228.050, 342
Trd, 000228.117, 343
Trd, 000228.683, 342
Trd, 000228.700, 343
Trd, 000229.367, 341
Trd, 000230.783, 342
Trd, 000231.100, 341
Trd, 000231.817, 343
Trd, 000234.017, 342
Trd, 000240.517, 346
Trd, 000240.967, 352
Trd, 000241.067, 348
Trd, 000241.183, 348
Trd, 000241.283, 347
Trd, 000241.367, 346
Trd, 000241.417, 348
Trd, 000241.600, 347
Trd, 000241.650, 347
Trd, 000241.817, 346
Trd, 000242.000, 345
Trd, 000242.233, 339
Trd, 000242.500, 342
Trd, 000243.667, 335
Trd, 000244.167, 329.0
Trd, 000244.883, 333
Trd, 000245.433, 332
Trd, 000246.417, 329
Trd, 000248.483, 328
Trd, 000249.217, 333
Trd, 000250.233, 339.0
Trd, 000251.350, 355.0
Trd, 000255.450, 325
Trd, 000255.717, 327
Trd, 000255.783, 328
Trd, 000256.083, 329
Trd, 000256.150, 328
Trd, 000256.217, 329
Trd, 000256.717, 330
Trd, 000256.867, 330
Trd, 000257.233, 329.0
Trd, 000257.617, 329
Trd, 000257.667, 330
Trd, 000257.967, 331
Trd, 000258.067, 334
Trd, 000258.100, 328
Trd, 000258.167, 337
Trd, 000259.133, 338.0
Trd, 000259.417, 339
Trd, 000259.533, 333
Trd, 000259.617, 332
Trd, 000260.333, 360.0
Trd, 000261.067, 339
Trd, 000263.300, 337
Trd, 000263.650, 327.0
Trd, 000264.317, 324
Trd, 000270.533, 343
Trd, 000270.650, 344
Trd, 000270.783, 344
Trd, 000270.833, 345
Trd, 000271.150, 346
Trd, 000271.383, 342
Trd, 000271.517, 342
Trd, 000271.550, 341
Trd, 000271.583, 343
Trd, 000271.600, 344
Trd, 000271.917, 341
Trd, 000272.117, 343
Trd, 000272.133, 344.0
Trd, 000272.583, 342
Trd, 000273.117, 343
Trd, 000274.817, 341
Trd, 000275.150, 344
Trd, 000275.667, 341
Trd, 000276.283, 339
Trd, 000276.433, 345
Trd, 000278.717, 340
Trd, 000279.283, 336
Trd, 000285.517, 314
Trd, 000285.550, 314
Trd, 000285.600, 314
Trd, 000286.267, 352.0
Trd, 000286.417, 352.0
Trd, 000286.450, 345
Trd, 000286.533, 356
Trd, 000286.550, 346
Trd, 000286.733, 345
Trd, 000286.950, 344
Trd, 000287.000, 345
Trd, 000287.117, 344
Trd, 000287.217, 344
Trd, 000287.533, 336
Trd, 000287.733, 347
Trd, 000288.150, 345
Trd, 000288.200, 345
Trd, 000288.317, 345
Trd, 000288.500, 345
Trd, 000289.300, 341
Trd, 000291.133, 345
Trd, 000293.467, 345
Trd, 000294.533, 344
Trd, 000296.983, 345
